All calculations,Bus 16
"b:tnow in s","m:fehz in Hz"
41.641666,59.508804
41.651666,59.508842
41.661666,59.508879
41.671666,59.508916
41.681666,59.508954
41.691666,59.508991
41.701666,59.509028
41.711666,59.509065
41.721666,59.509103
41.731666,59.509140
41.741666,59.509177
41.751666,59.509214
41.761666,59.509251
41.771666,59.509288
41.781666,59.509326
41.791666,59.509363
41.801666,59.509400
41.811666,59.509437
41.821666,59.509474
41.831666,59.509511
41.841666,59.509548
41.851666,59.509585
41.861666,59.509622
41.871666,59.509659
41.881666,59.509696
41.891666,59.509733
41.901666,59.509770
41.911666,59.509806
41.921666,59.509843
41.931666,59.509880
41.941666,59.509917
41.951666,59.509954
41.961666,59.509991
41.971666,59.510028
41.981666,59.510064
41.991666,59.510101
42.001666,59.510138
42.011666,59.510175
42.021666,59.510211
42.031666,59.510248
42.041666,59.510285
42.051666,59.510321
42.061666,59.510358
42.071666,59.510395
42.081666,59.510431
42.091666,59.510468
42.101666,59.510505
42.111666,59.510541
42.121666,59.510578
42.131666,59.510614
42.141666,59.510651
42.151666,59.510687
42.161666,59.510724
42.171666,59.510760
42.181666,59.510797
42.191666,59.510833
42.201666,59.510870
42.211666,59.510906
42.221666,59.510942
42.231666,59.510979
42.241666,59.511015
42.251666,59.511052
42.261666,59.511088
42.271666,59.511124
42.281666,59.511161
42.291666,59.511197
42.301666,59.511233
42.311666,59.511269
42.321666,59.511306
42.331666,59.511342
42.341666,59.511378
42.351666,59.511414
42.361666,59.511451
42.371666,59.511487
42.381666,59.511523
42.391666,59.511559
42.401666,59.511595
42.411666,59.511631
42.421666,59.511667
42.431666,59.511704
42.441666,59.511740
42.451666,59.511776
42.461666,59.511812
42.471666,59.511848
42.481666,59.511884
42.491666,59.511920
42.501666,59.511956
42.511666,59.511992
42.521666,59.512028
42.531666,59.512064
42.541666,59.512100
42.551666,59.512135
42.561666,59.512171
42.571666,59.512207
42.581666,59.512243
42.591666,59.512279
42.601666,59.512315
42.611666,59.512351
42.621666,59.512386
42.631666,59.512422
42.641666,59.512458
42.651666,59.512494
42.661666,59.512529
42.671666,59.512565
42.681666,59.512601
42.691666,59.512637
42.701666,59.512672
42.711666,59.512708
42.721666,59.512744
42.731666,59.512779
42.741666,59.512815
42.751666,59.512850
42.761666,59.512886
42.771666,59.512922
42.781666,59.512957
42.791666,59.512993
42.801666,59.513028
42.811666,59.513064
42.821666,59.513099
42.831666,59.513135
42.841666,59.513170
42.851666,59.513206
42.861666,59.513241
42.871666,59.513277
42.881666,59.513312
42.891666,59.513347
42.901666,59.513383
42.911666,59.513418
42.921666,59.513454
42.931666,59.513489
42.941666,59.513524
42.951666,59.513560
42.961666,59.513595
42.971666,59.513630
42.981666,59.513665
42.991666,59.513701
43.001666,59.513736
43.011666,59.513771
43.021666,59.513806
43.031666,59.513842
43.041666,59.513877
43.051666,59.513912
43.061666,59.513947
43.071666,59.513982
43.081666,59.514017
43.091666,59.514052
43.101666,59.514088
43.111666,59.514123
43.121666,59.514158
43.131666,59.514193
43.141666,59.514228
43.151666,59.514263
43.161666,59.514298
43.171666,59.514333
43.181666,59.514368
43.191666,59.514403
43.201666,59.514438
43.211666,59.514473
43.221666,59.514508
43.231666,59.514542
43.241666,59.514577
43.251666,59.514612
43.261666,59.514647
43.271666,59.514682
43.281666,59.514717
43.291666,59.514752
43.301666,59.514786
43.311666,59.514821
43.321666,59.514856
43.331666,59.514891
43.341666,59.514926
43.351666,59.514960
43.361666,59.514995
43.371666,59.515030
43.381666,59.515064
43.391666,59.515099
43.401666,59.515134
43.411666,59.515168
43.421666,59.515203
43.431666,59.515238
43.441666,59.515272
43.451666,59.515307
43.461666,59.515341
43.471666,59.515376
43.481666,59.515411
43.491666,59.515445
43.501666,59.515480
43.511666,59.515514
43.521666,59.515549
43.531666,59.515583
43.541666,59.515618
43.551666,59.515652
43.561666,59.515687
43.571666,59.515721
43.581666,59.515755
43.591666,59.515790
43.601666,59.515824
43.611666,59.515859
43.621666,59.515893
43.631666,59.515927
43.641666,59.515962
43.651666,59.515996
43.661666,59.516030
43.671666,59.516064
43.681666,59.516099
43.691666,59.516133
43.701666,59.516167
43.711666,59.516201
43.721666,59.516236
43.731666,59.516270
43.741666,59.516304
43.751666,59.516338
43.761666,59.516372
43.771666,59.516407
43.781666,59.516441
43.791666,59.516475
43.801666,59.516509
43.811666,59.516543
43.821666,59.516577
43.831666,59.516611
43.841666,59.516645
43.851666,59.516679
43.861666,59.516713
43.871666,59.516747
43.881666,59.516781
43.891666,59.516815
43.901666,59.516849
43.911666,59.516883
43.921666,59.516917
43.931666,59.516951
43.941666,59.516985
43.951666,59.517019
43.961666,59.517053
43.971666,59.517087
43.981666,59.517121
43.991666,59.517155
44.001666,59.517188
44.011666,59.517222
44.021666,59.517256
44.031666,59.517290
44.041666,59.517324
44.051666,59.517357
44.061666,59.517391
44.071666,59.517425
44.081666,59.517459
44.091666,59.517492
44.101666,59.517526
44.111666,59.517560
44.121666,59.517593
44.131666,59.517627
44.141666,59.517661
44.151666,59.517694
44.161666,59.517728
44.171666,59.517762
44.181666,59.517795
44.191666,59.517829
44.201666,59.517862
44.211666,59.517896
44.221666,59.517930
44.231666,59.517963
44.241666,59.517997
44.251666,59.518030
44.261666,59.518064
44.271666,59.518097
44.281666,59.518131
44.291666,59.518164
44.301666,59.518197
44.311666,59.518231
44.321666,59.518264
44.331666,59.518298
44.341666,59.518331
44.351666,59.518365
44.361666,59.518398
44.371666,59.518431
44.381666,59.518465
44.391666,59.518498
44.401666,59.518531
44.411666,59.518565
44.421666,59.518598
44.431666,59.518631
44.441666,59.518664
44.451666,59.518698
44.461666,59.518731
44.471666,59.518764
44.481666,59.518797
44.491666,59.518830
44.501666,59.518864
44.511666,59.518897
44.521666,59.518930
44.531666,59.518963
44.541666,59.518996
44.551666,59.519029
44.561666,59.519062
44.571666,59.519096
44.581666,59.519129
44.591666,59.519162
44.601666,59.519195
44.611666,59.519228
44.621666,59.519261
44.631666,59.519294
44.641666,59.519327
44.651666,59.519360
44.661666,59.519393
44.671666,59.519426
44.681666,59.519459
44.691666,59.519492
44.701666,59.519525
44.711666,59.519557
44.721666,59.519590
44.731666,59.519623
44.741666,59.519656
44.751666,59.519689
44.761666,59.519722
44.771666,59.519755
44.781666,59.519787
44.791666,59.519820
44.801666,59.519853
44.811666,59.519886
44.821666,59.519919
44.831666,59.519951
44.841666,59.519984
44.851666,59.520017
44.861666,59.520050
44.871666,59.520082
44.881666,59.520115
44.891666,59.520148
44.901666,59.520180
44.911666,59.520213
44.921666,59.520246
44.931666,59.520278
44.941666,59.520311
44.951666,59.520343
44.961666,59.520376
44.971666,59.520409
44.981666,59.520441
44.991666,59.520474
45.001666,59.520506
45.011666,59.520539
45.021666,59.520571
45.031666,59.520604
45.041666,59.520636
45.051666,59.520669
45.061666,59.520701
45.071666,59.520734
45.081666,59.520766
45.091666,59.520799
45.101666,59.520831
45.111666,59.520863
45.121666,59.520896
45.131666,59.520928
45.141666,59.520960
45.151666,59.520993
45.161666,59.521025
45.171666,59.521058
45.181666,59.521090
45.191666,59.521122
45.201666,59.521154
45.211666,59.521187
45.221666,59.521219
45.231666,59.521251
45.241666,59.521283
45.251666,59.521316
45.261666,59.521348
45.271666,59.521380
45.281666,59.521412
45.291666,59.521444
45.301666,59.521477
45.311666,59.521509
45.321666,59.521541
45.331666,59.521573
45.341666,59.521605
45.351666,59.521637
45.361666,59.521669
45.371666,59.521701
45.381666,59.521734
45.391666,59.521766
45.401666,59.521798
45.411666,59.521830
45.421666,59.521862
45.431666,59.521894
45.441666,59.521926
45.451666,59.521958
45.461666,59.521990
45.471666,59.522022
45.481666,59.522053
45.491666,59.522085
45.501666,59.522117
45.511666,59.522149
45.521666,59.522181
45.531666,59.522213
45.541666,59.522245
45.551666,59.522277
45.561666,59.522309
45.571666,59.522340
45.581666,59.522372
45.591666,59.522404
45.601666,59.522436
45.611666,59.522468
45.621666,59.522499
45.631666,59.522531
45.641666,59.522563
45.651666,59.522595
45.661666,59.522626
45.671666,59.522658
45.681666,59.522690
45.691666,59.522722
45.701666,59.522753
45.711666,59.522785
45.721666,59.522816
45.731666,59.522848
45.741666,59.522880
45.751666,59.522911
45.761666,59.522943
45.771666,59.522975
45.781666,59.523006
45.791666,59.523038
45.801666,59.523069
45.811666,59.523101
45.821666,59.523132
45.831666,59.523164
45.841666,59.523195
45.851666,59.523227
45.861666,59.523258
45.871666,59.523290
45.881666,59.523321
45.891666,59.523353
45.901666,59.523384
45.911666,59.523416
45.921666,59.523447
45.931666,59.523478
45.941666,59.523510
45.951666,59.523541
45.961666,59.523573
45.971666,59.523604
45.981666,59.523635
45.991666,59.523667
46.001666,59.523698
46.011666,59.523729
46.021666,59.523761
46.031666,59.523792
46.041666,59.523823
46.051666,59.523854
46.061666,59.523886
46.071666,59.523917
46.081666,59.523948
46.091666,59.523979
46.101666,59.524010
46.111666,59.524042
46.121666,59.524073
46.131666,59.524104
46.141666,59.524135
46.151666,59.524166
46.161666,59.524197
46.171666,59.524229
46.181666,59.524260
46.191666,59.524291
46.201666,59.524322
46.211666,59.524353
46.221666,59.524384
46.231666,59.524415
46.241666,59.524446
46.251666,59.524477
46.261666,59.524508
46.271666,59.524539
46.281666,59.524570
46.291666,59.524601
46.301666,59.524632
46.311666,59.524663
46.321666,59.524694
46.331666,59.524725
46.341666,59.524756
46.351666,59.524787
46.361666,59.524818
46.371666,59.524848
46.381666,59.524879
46.391666,59.524910
46.401666,59.524941
46.411666,59.524972
46.421666,59.525003
46.431666,59.525033
46.441666,59.525064
46.451666,59.525095
46.461666,59.525126
46.471666,59.525157
46.481666,59.525187
46.491666,59.525218
46.501666,59.525249
46.511666,59.525280
46.521666,59.525310
46.531666,59.525341
46.541666,59.525372
46.551666,59.525402
46.561666,59.525433
46.571666,59.525464
46.581666,59.525494
46.591666,59.525525
46.601666,59.525556
46.611666,59.525586
46.621666,59.525617
46.631666,59.525647
46.641666,59.525678
46.651666,59.525708
46.661666,59.525739
46.671666,59.525770
46.681666,59.525800
46.691666,59.525831
46.701666,59.525861
46.711666,59.525892
46.721666,59.525922
46.731666,59.525953
46.741666,59.525983
46.751666,59.526013
46.761666,59.526044
46.771666,59.526074
46.781666,59.526105
46.791666,59.526135
46.801666,59.526165
46.811666,59.526196
46.821666,59.526226
46.831666,59.526257
46.841666,59.526287
46.851666,59.526317
46.861666,59.526348
46.871666,59.526378
46.881666,59.526408
46.891666,59.526438
46.901666,59.526469
46.911666,59.526499
46.921666,59.526529
46.931666,59.526560
46.941666,59.526590
46.951666,59.526620
46.961666,59.526650
46.971666,59.526680
46.981666,59.526711
46.991666,59.526741
47.001666,59.526771
47.011666,59.526801
47.021666,59.526831
47.031666,59.526861
47.041666,59.526891
47.051666,59.526922
47.061666,59.526952
47.071666,59.526982
47.081666,59.527012
47.091666,59.527042
47.101666,59.527072
47.111666,59.527102
47.121666,59.527132
47.131666,59.527162
47.141666,59.527192
47.151666,59.527222
47.161666,59.527252
47.171666,59.527282
47.181666,59.527312
47.191666,59.527342
47.201666,59.527372
47.211666,59.527402
47.221666,59.527432
47.231666,59.527462
47.241666,59.527492
47.251666,59.527521
47.261666,59.527551
47.271666,59.527581
47.281666,59.527611
47.291666,59.527641
47.301666,59.527671
47.311666,59.527701
47.321666,59.527730
47.331666,59.527760
47.341666,59.527790
47.351666,59.527820
47.361666,59.527849
47.371666,59.527879
47.381666,59.527909
47.391666,59.527939
47.401666,59.527968
47.411666,59.527998
47.421666,59.528028
47.431666,59.528058
47.441666,59.528087
47.451666,59.528117
47.461666,59.528147
47.471666,59.528176
47.481666,59.528206
47.491666,59.528235
47.501666,59.528265
47.511666,59.528295
47.521666,59.528324
47.531666,59.528354
47.541666,59.528383
47.551666,59.528413
47.561666,59.528442
47.571666,59.528472
47.581666,59.528502
47.591666,59.528531
47.601666,59.528561
47.611666,59.528590
47.621666,59.528620
47.631666,59.528649
47.641666,59.528679
47.651666,59.528708
47.661666,59.528737
47.671666,59.528767
47.681666,59.528796
47.691666,59.528826
47.701666,59.528855
47.711666,59.528884
47.721666,59.528914
47.731666,59.528943
47.741666,59.528973
47.751666,59.529002
47.761666,59.529031
47.771666,59.529061
47.781666,59.529090
47.791666,59.529119
47.801666,59.529148
47.811666,59.529178
47.821666,59.529207
47.831666,59.529236
47.841666,59.529266
47.851666,59.529295
47.861666,59.529324
47.871666,59.529353
47.881666,59.529382
47.891666,59.529412
47.901666,59.529441
47.911666,59.529470
47.921666,59.529499
47.931666,59.529528
47.941666,59.529557
47.951666,59.529587
47.961666,59.529616
47.971666,59.529645
47.981666,59.529674
47.991666,59.529703
48.001666,59.529732
48.011666,59.529761
48.021666,59.529790
48.031666,59.529819
48.041666,59.529848
48.051666,59.529877
48.061666,59.529906
48.071666,59.529935
48.081666,59.529964
48.091666,59.529993
48.101666,59.530022
48.111666,59.530051
48.121666,59.530080
48.131666,59.530109
48.141666,59.530138
48.151666,59.530167
48.161666,59.530196
48.171666,59.530225
48.181666,59.530254
48.191666,59.530283
48.201666,59.530311
48.211666,59.530340
48.221666,59.530369
48.231666,59.530398
48.241666,59.530427
48.251666,59.530456
48.261666,59.530484
48.271666,59.530513
48.281666,59.530542
48.291666,59.530571
48.301666,59.530600
48.311666,59.530628
48.321666,59.530657
48.331666,59.530686
48.341666,59.530715
48.351666,59.530743
48.361666,59.530772
48.371666,59.530801
48.381666,59.530829
48.391666,59.530858
48.401666,59.530887
48.411666,59.530915
48.421666,59.530944
48.431666,59.530973
48.441666,59.531001
48.451666,59.531030
48.461666,59.531058
48.471666,59.531087
48.481666,59.531116
48.491666,59.531144
48.501666,59.531173
48.511666,59.531201
48.521666,59.531230
48.531666,59.531258
48.541666,59.531287
48.551666,59.531315
48.561666,59.531344
48.571666,59.531372
48.581666,59.531401
48.591666,59.531429
48.601666,59.531458
48.611666,59.531486
48.621666,59.531515
48.631666,59.531543
48.641666,59.531571
48.651666,59.531600
48.661666,59.531628
48.671666,59.531657
48.681666,59.531685
48.691666,59.531713
48.701666,59.531742
48.711666,59.531770
48.721666,59.531798
48.731666,59.531827
48.741666,59.531855
48.751666,59.531883
48.761666,59.531912
48.771666,59.531940
48.781666,59.531968
48.791666,59.531997
48.801666,59.532025
48.811666,59.532053
48.821666,59.532081
48.831666,59.532110
48.841666,59.532138
48.851666,59.532166
48.861666,59.532194
48.871666,59.532222
48.881666,59.532250
48.891666,59.532279
48.901666,59.532307
48.911666,59.532335
48.921666,59.532363
48.931666,59.532391
48.941666,59.532419
48.951666,59.532447
48.961666,59.532476
48.971666,59.532504
48.981666,59.532532
48.991666,59.532560
49.001666,59.532588
49.011666,59.532616
49.021666,59.532644
49.031666,59.532672
49.041666,59.532700
49.051666,59.532728
49.061666,59.532756
49.071666,59.532784
49.081666,59.532812
49.091666,59.532840
49.101666,59.532868
49.111666,59.532896
49.121666,59.532924
49.131666,59.532952
49.141666,59.532980
49.151666,59.533008
49.161666,59.533035
49.171666,59.533063
49.181666,59.533091
49.191666,59.533119
49.201666,59.533147
49.211666,59.533175
49.221666,59.533203
49.231666,59.533230
49.241666,59.533258
49.251666,59.533286
49.261666,59.533314
49.271666,59.533342
49.281666,59.533369
49.291666,59.533397
49.301666,59.533425
49.311666,59.533453
49.321666,59.533480
49.331666,59.533508
49.341666,59.533536
49.351666,59.533564
49.361666,59.533591
49.371666,59.533619
49.381666,59.533647
49.391666,59.533674
49.401666,59.533702
49.411666,59.533730
49.421666,59.533757
49.431666,59.533785
49.441666,59.533813
49.451666,59.533840
49.461666,59.533868
49.471666,59.533895
49.481666,59.533923
49.491666,59.533951
49.501666,59.533978
49.511666,59.534006
49.521666,59.534033
49.531666,59.534061
49.541666,59.534088
49.551666,59.534116
49.561666,59.534143
49.571666,59.534171
49.581666,59.534198
49.591666,59.534226
49.601666,59.534253
49.611666,59.534281
49.621666,59.534308
49.631666,59.534336
49.641666,59.534363
49.651666,59.534391
49.661666,59.534418
49.671666,59.534445
49.681666,59.534473
49.691666,59.534500
49.701666,59.534528
49.711666,59.534555
49.721666,59.534582
49.731666,59.534610
49.741666,59.534637
49.751666,59.534664
49.761666,59.534692
49.771666,59.534719
49.781666,59.534746
49.791666,59.534773
49.801666,59.534801
49.811666,59.534828
49.821666,59.534855
49.831666,59.534883
49.841666,59.534910
49.851666,59.534937
49.861666,59.534964
49.871666,59.534991
49.881666,59.535019
49.891666,59.535046
49.901666,59.535073
49.911666,59.535100
49.921666,59.535127
49.931666,59.535155
49.941666,59.535182
49.951666,59.535209
49.961666,59.535236
49.971666,59.535263
49.981666,59.535290
49.991666,59.535317
50.001666,59.535344
50.011666,59.535372
50.021666,59.535399
50.031666,59.535426
50.041666,59.535453
50.051666,59.535480
50.061666,59.535507
50.071666,59.535534
50.081666,59.535561
50.091666,59.535588
50.101666,59.535615
50.111666,59.535642
50.121666,59.535669
50.131666,59.535696
50.141666,59.535723
50.151666,59.535750
50.161666,59.535777
50.171666,59.535804
50.181666,59.535831
50.191666,59.535857
50.201666,59.535884
50.211666,59.535911
50.221666,59.535938
50.231666,59.535965
50.241666,59.535992
50.251666,59.536019
50.261666,59.536046
50.271666,59.536072
50.281666,59.536099
50.291666,59.536126
50.301666,59.536153
50.311666,59.536180
50.321666,59.536207
50.331666,59.536233
50.341666,59.536260
50.351666,59.536287
50.361666,59.536314
50.371666,59.536340
50.381666,59.536367
50.391666,59.536394
50.401666,59.536421
50.411666,59.536447
50.421666,59.536474
50.431666,59.536501
50.441666,59.536527
50.451666,59.536554
50.461666,59.536581
50.471666,59.536607
50.481666,59.536634
50.491666,59.536661
50.501666,59.536687
50.511666,59.536714
50.521666,59.536741
50.531666,59.536767
50.541666,59.536794
50.551666,59.536820
50.561666,59.536847
50.571666,59.536873
50.581666,59.536900
50.591666,59.536927
50.601666,59.536953
50.611666,59.536980
50.621666,59.537006
50.631666,59.537033
50.641666,59.537059
50.651666,59.537086
50.661666,59.537112
50.671666,59.537139
50.681666,59.537165
50.691666,59.537192
50.701666,59.537218
50.711666,59.537244
50.721666,59.537271
50.731666,59.537297
50.741666,59.537324
50.751666,59.537350
50.761666,59.537377
50.771666,59.537403
50.781666,59.537429
50.791666,59.537456
50.801666,59.537482
50.811666,59.537508
50.821666,59.537535
50.831666,59.537561
50.841666,59.537587
50.851666,59.537614
50.861666,59.537640
50.871666,59.537666
50.881666,59.537693
50.891666,59.537719
50.901666,59.537745
50.911666,59.537771
50.921666,59.537798
50.931666,59.537824
50.941666,59.537850
50.951666,59.537876
50.961666,59.537903
50.971666,59.537929
50.981666,59.537955
50.991666,59.537981
51.001666,59.538007
51.011666,59.538034
51.021666,59.538060
51.031666,59.538086
51.041666,59.538112
51.051666,59.538138
51.061666,59.538164
51.071666,59.538190
51.081666,59.538217
51.091666,59.538243
51.101666,59.538269
51.111666,59.538295
51.121666,59.538321
51.131666,59.538347
51.141666,59.538373
51.151666,59.538399
51.161666,59.538425
51.171666,59.538451
51.181666,59.538477
51.191666,59.538503
51.201666,59.538529
51.211666,59.538555
51.221666,59.538581
51.231666,59.538607
51.241666,59.538633
51.251666,59.538659
51.261666,59.538685
51.271666,59.538711
51.281666,59.538737
51.291666,59.538763
51.301666,59.538789
51.311666,59.538815
51.321666,59.538841
51.331666,59.538866
51.341666,59.538892
51.351666,59.538918
51.361666,59.538944
51.371666,59.538970
51.381666,59.538996
51.391666,59.539022
51.401666,59.539048
51.411666,59.539073
51.421666,59.539099
51.431666,59.539125
51.441666,59.539151
51.451666,59.539177
51.461666,59.539202
51.471666,59.539228
51.481666,59.539254
51.491666,59.539280
51.501666,59.539305
51.511666,59.539331
51.521666,59.539357
51.531666,59.539383
51.541666,59.539408
51.551666,59.539434
51.561666,59.539460
51.571666,59.539485
51.581666,59.539511
51.591666,59.539537
51.601666,59.539562
51.611666,59.539588
51.621666,59.539614
51.631666,59.539639
51.641666,59.539665
51.651666,59.539690
51.661666,59.539716
51.671666,59.539742
51.681666,59.539767
51.691666,59.539793
51.701666,59.539818
51.711666,59.539844
51.721666,59.539870
51.731666,59.539895
51.741666,59.539921
51.751666,59.539946
51.761666,59.539972
51.771666,59.539997
51.781666,59.540023
51.791666,59.540048
51.801666,59.540074
51.811666,59.540099
51.821666,59.540125
51.831666,59.540150
51.841666,59.540176
51.851666,59.540201
51.861666,59.540226
51.871666,59.540252
51.881666,59.540277
51.891666,59.540303
51.901666,59.540328
51.911666,59.540354
51.921666,59.540379
51.931666,59.540404
51.941666,59.540430
51.951666,59.540455
51.961666,59.540480
51.971666,59.540506
51.981666,59.540531
51.991666,59.540556
52.001666,59.540582
52.011666,59.540607
52.021666,59.540632
52.031666,59.540658
52.041666,59.540683
52.051666,59.540708
52.061666,59.540733
52.071666,59.540759
52.081666,59.540784
52.091666,59.540809
52.101666,59.540834
52.111666,59.540860
52.121666,59.540885
52.131666,59.540910
52.141666,59.540935
52.151666,59.540960
52.161666,59.540986
52.171666,59.541011
52.181666,59.541036
52.191666,59.541061
52.201666,59.541086
52.211666,59.541111
52.221666,59.541137
52.231666,59.541162
52.241666,59.541187
52.251666,59.541212
52.261666,59.541237
52.271666,59.541262
52.281666,59.541287
52.291666,59.541312
52.301666,59.541337
52.311666,59.541362
52.321666,59.541387
52.331666,59.541412
52.341666,59.541437
52.351666,59.541463
52.361666,59.541488
52.371666,59.541513
52.381666,59.541538
52.391666,59.541563
52.401666,59.541588
52.411666,59.541612
52.421666,59.541637
52.431666,59.541662
52.441666,59.541687
52.451666,59.541712
52.461666,59.541737
52.471666,59.541762
52.481666,59.541787
52.491666,59.541812
52.501666,59.541837
52.511666,59.541862
52.521666,59.541887
52.531666,59.541912
52.541666,59.541936
52.551666,59.541961
52.561666,59.541986
52.571666,59.542011
52.581666,59.542036
52.591666,59.542061
52.601666,59.542085
52.611666,59.542110
52.621666,59.542135
52.631666,59.542160
52.641666,59.542185
52.651666,59.542209
52.661666,59.542234
52.671666,59.542259
52.681666,59.542284
52.691666,59.542308
52.701665,59.542333
52.711665,59.542358
52.721665,59.542383
52.731665,59.542407
52.741665,59.542432
52.751665,59.542457
52.761665,59.542481
52.771665,59.542506
52.781665,59.542531
52.791665,59.542555
52.801665,59.542580
52.811665,59.542605
52.821665,59.542629
52.831665,59.542654
52.841665,59.542679
52.851665,59.542703
52.861665,59.542728
52.871665,59.542752
52.881665,59.542777
52.891665,59.542802
52.901665,59.542826
52.911665,59.542851
52.921665,59.542875
52.931665,59.542900
52.941665,59.542924
52.951665,59.542949
52.961665,59.542973
52.971665,59.542998
52.981665,59.543022
52.991665,59.543047
53.001665,59.543071
53.011665,59.543096
53.021665,59.543120
53.031665,59.543145
53.041665,59.543169
53.051665,59.543194
53.061665,59.543218
53.071665,59.543243
53.081665,59.543267
53.091665,59.543292
53.101665,59.543316
53.111665,59.543340
53.121665,59.543365
53.131665,59.543389
53.141665,59.543414
53.151665,59.543438
53.161665,59.543462
53.171665,59.543487
53.181665,59.543511
53.191665,59.543535
53.201665,59.543560
53.211665,59.543584
53.221665,59.543608
53.231665,59.543633
53.241665,59.543657
53.251665,59.543681
53.261665,59.543705
53.271665,59.543730
53.281665,59.543754
53.291665,59.543778
53.301665,59.543802
53.311665,59.543827
53.321665,59.543851
53.331665,59.543875
53.341665,59.543899
53.351665,59.543924
53.361665,59.543948
53.371665,59.543972
53.381665,59.543996
53.391665,59.544020
53.401665,59.544045
53.411665,59.544069
53.421665,59.544093
53.431665,59.544117
53.441665,59.544141
53.451665,59.544165
53.461665,59.544189
53.471665,59.544214
53.481665,59.544238
53.491665,59.544262
53.501665,59.544286
53.511665,59.544310
53.521665,59.544334
53.531665,59.544358
53.541665,59.544382
53.551665,59.544406
53.561665,59.544430
53.571665,59.544454
53.581665,59.544478
53.591665,59.544502
53.601665,59.544526
53.611665,59.544550
53.621665,59.544574
53.631665,59.544598
53.641665,59.544622
53.651665,59.544646
53.661665,59.544670
53.671665,59.544694
53.681665,59.544718
53.691665,59.544742
53.701665,59.544766
53.711665,59.544790
53.721665,59.544814
53.731665,59.544838
53.741665,59.544862
53.751665,59.544886
53.761665,59.544909
53.771665,59.544933
53.781665,59.544957
53.791665,59.544981
53.801665,59.545005
53.811665,59.545029
53.821665,59.545053
53.831665,59.545076
53.841665,59.545100
53.851665,59.545124
53.861665,59.545148
53.871665,59.545172
53.881665,59.545196
53.891665,59.545219
53.901665,59.545243
53.911665,59.545267
53.921665,59.545291
53.931665,59.545314
53.941665,59.545338
53.951665,59.545362
53.961665,59.545386
53.971665,59.545409
53.981665,59.545433
53.991665,59.545457
54.001665,59.545480
54.011665,59.545504
54.021665,59.545528
54.031665,59.545551
54.041665,59.545575
54.051665,59.545599
54.061665,59.545622
54.071665,59.545646
54.081665,59.545670
54.091665,59.545693
54.101665,59.545717
54.111665,59.545741
54.121665,59.545764
54.131665,59.545788
54.141665,59.545811
54.151665,59.545835
54.161665,59.545859
54.171665,59.545882
54.181665,59.545906
54.191665,59.545929
54.201665,59.545953
54.211665,59.545976
54.221665,59.546000
54.231665,59.546023
54.241665,59.546047
54.251665,59.546070
54.261665,59.546094
54.271665,59.546117
54.281665,59.546141
54.291665,59.546164
54.301665,59.546188
54.311665,59.546211
54.321665,59.546235
54.331665,59.546258
54.341665,59.546282
54.351665,59.546305
54.361665,59.546329
54.371665,59.546352
54.381665,59.546375
54.391665,59.546399
54.401665,59.546422
54.411665,59.546446
54.421665,59.546469
54.431665,59.546492
54.441665,59.546516
54.451665,59.546539
54.461665,59.546562
54.471665,59.546586
54.481665,59.546609
54.491665,59.546632
54.501665,59.546656
54.511665,59.546679
54.521665,59.546702
54.531665,59.546726
54.541665,59.546749
54.551665,59.546772
54.561665,59.546795
54.571665,59.546819
54.581665,59.546842
54.591665,59.546865
54.601665,59.546888
54.611665,59.546912
54.621665,59.546935
54.631665,59.546958
54.641665,59.546981
54.651665,59.547005
54.661665,59.547028
54.671665,59.547051
54.681665,59.547074
54.691665,59.547097
54.701665,59.547120
54.711665,59.547144
54.721665,59.547167
54.731665,59.547190
54.741665,59.547213
54.751665,59.547236
54.761665,59.547259
54.771665,59.547282
54.781665,59.547305
54.791665,59.547329
54.801665,59.547352
54.811665,59.547375
54.821665,59.547398
54.831665,59.547421
54.841665,59.547444
54.851665,59.547467
54.861665,59.547490
54.871665,59.547513
54.881665,59.547536
54.891665,59.547559
54.901665,59.547582
54.911665,59.547605
54.921665,59.547628
54.931665,59.547651
54.941665,59.547674
54.951665,59.547697
54.961665,59.547720
54.971665,59.547743
54.981665,59.547766
54.991665,59.547789
55.001665,59.547812
55.011665,59.547835
55.021665,59.547858
55.031665,59.547881
55.041665,59.547904
55.051665,59.547927
55.061665,59.547949
55.071665,59.547972
55.081665,59.547995
55.091665,59.548018
55.101665,59.548041
55.111665,59.548064
55.121665,59.548087
55.131665,59.548109
55.141665,59.548132
55.151665,59.548155
55.161665,59.548178
55.171665,59.548201
55.181665,59.548224
55.191665,59.548246
55.201665,59.548269
55.211665,59.548292
55.221665,59.548315
55.231665,59.548338
55.241665,59.548360
55.251665,59.548383
55.261665,59.548406
55.271665,59.548429
55.281665,59.548451
55.291665,59.548474
55.301665,59.548497
55.311665,59.548519
55.321665,59.548542
55.331665,59.548565
55.341665,59.548588
55.351665,59.548610
55.361665,59.548633
55.371665,59.548656
55.381665,59.548678
55.391665,59.548701
55.401665,59.548724
55.411665,59.548746
55.421665,59.548769
55.431665,59.548791
55.441665,59.548814
55.451665,59.548837
55.461665,59.548859
55.471665,59.548882
55.481665,59.548904
55.491665,59.548927
55.501665,59.548950
55.511665,59.548972
55.521665,59.548995
55.531665,59.549017
55.541665,59.549040
55.551665,59.549062
55.561665,59.549085
55.571665,59.549107
55.581665,59.549130
55.591665,59.549152
